"cell_chembl_id","cell_description","cell_id","cell_name","cell_source_organism","cell_source_tax_id","cell_source_tissue","cellosaurus_id","cl_lincs_id","clo_id","efo_id"
"CHEMBL3307457","SNU-C4","254","SNU-C4","Homo sapiens","9606","Colorectal Carcinoma","CVCL_5111","","",""
"CHEMBL3307458","SNU-5","255","SNU-5","Homo sapiens","9606","Gastric Carcinoma","CVCL_0078","LCL-1890","CLO_0009102","EFO_0002351"
"CHEMBL3307459","SPC-A4","256","SPC-A4","Homo sapiens","9606","Lung Adenocarcinoma","CVCL_1B41","","",""
"CHEMBL3307460","SQ20B","257","SQ20B","Homo sapiens","9606","Neck Squamous Cell Adenocarcinoma","CVCL_7138","","",""
"CHEMBL3308495","SW 1116","258","SW 1116","Homo sapiens","9606","Colon Carcinoma","CVCL_0544","LCL-1200","CLO_0009208","EFO_0002359"
"CHEMBL3307461","SW 954","259","SW 954","Homo sapiens","9606","Vulva Squamous Carcinoma","CVCL_1732","","CLO_0009204","EFO_0002376"
"CHEMBL3307462","SW1353","260","SW1353","Homo sapiens","9606","Bone Chondrosarcoma","CVCL_0543","","CLO_0009210","EFO_0002360"
"CHEMBL3307463","SW613","261","SW613","Homo sapiens","9606","Colon Carcinoma","CVCL_F650","","",""
"CHEMBL3307464","T222","262","T222","Homo sapiens","9606","Lung Carcinoma","CVCL_S811","","",""
"CHEMBL3307465","TCAF-DAX","263","TCAF-DAX","Homo sapiens","9606","Lymphoblastic T-cells","CVCL_K692","","",""
"CHEMBL3307466","TCC-SUP","264","TCC-SUP","Homo sapiens","9606","Bladder Carcinoma","CVCL_1738","","CLO_0009283",""
"CHEMBL3307467","TE-2","265","TE-2","Homo sapiens","9606","Esophageal Carcinoma","CVCL_4455","","",""
"CHEMBL3307468","TE-671","266","TE-671","Homo sapiens","9606","rhabdomyosarcoma","CVCL_1756","","CLO_0009317",""
"CHEMBL3307469","TIG-1-20","267","TIG-1-20","Homo sapiens","9606","Fetal Lung","CVCL_3181","","",""
"CHEMBL3307470","TLX-5","268","TLX-5","Mus musculus","10090","Lymphoma","CVCL_N032","","",""
"CHEMBL3307471","TSGH","269","TSGH","Homo sapiens","9606","Glioma","","","",""
"CHEMBL3307472","TSGH 8302","270","TSGH 8302","Homo sapiens","9606","Cervical Carcinoma","CVCL_N030","","",""
"CHEMBL3307473","U11 MG","271","U11 MG","Homo sapiens","9606","Glioblastoma Astrocytoma","","","",""
"CHEMBL3307474","U373 MG","273","U373 MG","Homo sapiens","9606","Glioblastoma Astrocytoma","CVCL_2219","LCL-1360","CLO_0009461","EFO_0001255"
"CHEMBL3307475","UV4","274","UV4","Cricetulus griseus","10029","Ovary","CVCL_S480","","",""
"CHEMBL3307476","WI-38 5000","275","WI-38 5000","Homo sapiens","9606","Lung Embryonic","","","",""
"CHEMBL3308419","YAC-1","276","YAC-1","Mus musculus","10090","Lymphoma","CVCL_2244","","CLO_0009710",""
"CHEMBL3307477","L1210 (DDP5)","277","L1210 (DDP5)","Mus musculus","10090","lymphoblast, lymphocytic, leukemia (cis-diamminedi","CVCL_Y422","","",""
"CHEMBL3307478","WALKER","278","WALKER","Rattus norvegicus","10116","Breast Carcinoma","","","",""
"CHEMBL3307480","NCH89","280","NCH89","Homo sapiens","9606","Glioblastoma","CVCL_S823","","",""
"CHEMBL3307481","NHDF","281","NHDF","Homo sapiens","9606","Dermal Fibroblasts","","","",""
"CHEMBL3307482","NTERA-2-cl-D1","282","NTERA-2-cl-D1","Homo sapiens","9606","Teratocarcinoma","CVCL_3407","LCL-1901","CLO_0008207",""
"CHEMBL3307483","P1534J","283","P1534J","Mus musculus","10090","Leukaemia","","","",""
"CHEMBL3307484","P388/VCR-20","284","P388/VCR-20","Mus musculus","10090","Leukaemia","CVCL_1B38","","",""
"CHEMBL3307485","PAM","285","PAM","Mus musculus","10090","Keratinocytes","","","",""
"CHEMBL3307486","PEU","286","PEU","Homo sapiens","9606","Embryonic Lung","","","",""
"CHEMBL3307487","X5563","287","X5563","Mus musculus","10090","Myeloma","CVCL_H719","","",""
"CHEMBL3307488","DuPro","288","DuPro","Homo sapiens","9606","Prostate carcinoma","CVCL_4738","","",""
"CHEMBL3307489","F9","289","F9","Mus musculus","10090","Teratocarcinoma","CVCL_0259","","CLO_0002988","EFO_0002053"
"CHEMBL3307490","MAC16","290","MAC16","Mus musculus","10090","colon adenocarcinoma","CVCL_S001","","",""
"CHEMBL3308420","MDAY-D2","291","MDAY-D2","Mus musculus","10090","Lymphocyte Sarcoma","CVCL_S411","","",""
"CHEMBL3307492","MKN-1","293","MKN-1","Homo sapiens","9606","Gastric Carcinoma","CVCL_1415","","","EFO_0002830"
"CHEMBL3307493","C3H 10T1/2","294","C3H 10T1/2","Mus musculus","10090","Fibroblast","CVCL_0190","","","EFO_0002816"
"CHEMBL3308347","CCD 19Lu","295","CCD 19Lu","Homo sapiens","9606","Lung","CVCL_2382","","CLO_0002310","EFO_0005363"
"CHEMBL3307494","CEM-4","296","CEM-4","Homo sapiens","9606","Blood","","","",""
"CHEMBL3307495","CEM-VCR","297","CEM-VCR","Homo sapiens","9606","Blood","","","",""
"CHEMBL3307496","CHO-hD3","298","CHO-hD3","Cricetulus griseus","10029","Ovary","CVCL_1B31","","",""
"CHEMBL3307497","GH4-C1","299","GH4-C1","Rattus norvegicus","10116","Pituitary tumor","CVCL_0276","","CLO_0003490",""
"CHEMBL3307498","Hs746T","300","Hs746T","Homo sapiens","9606","gastric carcinoma","CVCL_0333","LCL-1883","CLO_0004094",""
"CHEMBL3308368","SUP-T1","301","SUP-T1","Homo sapiens","9606","Lymphoblastic T-cells","CVCL_1714","LCL-1023","CLO_0009164",""
"CHEMBL3307943","FaDu (Pharyngeal carcinoma cells)","302","FaDu","Homo sapiens","9606","Pharyngeal carcinoma cells","CVCL_1218","LCL-1201","CLO_0002993","EFO_0002178"
"CHEMBL3308501","NCI-H1299 (Non-small cell lung carcinoma)","303","NCI-H1299","Homo sapiens","9606","Non-small cell lung carcinoma","CVCL_0060","LCL-1609","CLO_0007986","EFO_0003043"
"CHEMBL3308398","HT-1376 (Bladder carcinoma cells)","304","HT-1376","Homo sapiens","9606","Bladder carcinoma cells","CVCL_1292","","CLO_0004279","EFO_0002203"
"CHEMBL3307944","SW-620 (Colon adenocarcinoma cells)","305","SW-620","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_0547","LCL-1157","CLO_0009221","EFO_0002368"
"CHEMBL3307945","HCT-15 (Colon adenocarcinoma cells)","306","HCT-15","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_0292","LCL-1178","CLO_0003666","EFO_0002188"
"CHEMBL3307946","L929 (Fibroblast cells)","307","L929","Mus musculus","10090","Fibroblast cells","CVCL_0462","","CLO_0008140",""
"CHEMBL3308376","HeLa (Cervical adenocarcinoma cells)","308","HeLa","Homo sapiens","9606","Cervical adenocarcinoma cells","CVCL_0030","LCL-1512","CLO_0003684","EFO_0001185"
"CHEMBL3307947","HSC-3 (Oral squamous cell carcinoma)","309","HSC-3","Homo sapiens","9606","Oral squamous cell carcinoma","CVCL_1288","LCL-1217","",""
"CHEMBL3307948","Panel melanoma (Carcinoma cell lines)","310","Panel melanoma (Carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307949","SW-60 (Colorectal carcinoma cells)","312","SW-60","Homo sapiens","9606","Colorectal carcinoma cells","","","",""
"CHEMBL3307950","Prostatic carcinoma cells","313","Prostatic carcinoma cells","Homo sapiens","9606","Prostatic carcinoma cells","","","",""
"CHEMBL3307951","SCG (Superior cervical ganglion neurones)","314","SCG","Rattus norvegicus","10116","Superior cervical ganglion neurones","","","",""
"CHEMBL3307952","CEM/C2 (Camptothecin-resistant CEM cells)","315","CEM/C2","Homo sapiens","9606","Camptothecin-resistant CEM cells","CVCL_3497","LCL-1035","CLO_0002356",""
"CHEMBL3307953","FG2 (Pancreatic carcinoma)","316","FG2","Homo sapiens","9606","Pancreatic carcinoma","CVCL_N514","","",""
"CHEMBL3308449","RBCs (Erythrocytes)","317","RBCs","","","Erythrocytes","","","",""
"CHEMBL3307954","F2000 (Skin fibroblast cells)","318","F2000","Homo sapiens","9606","Skin fibroblast cells","CVCL_2902","","",""
"CHEMBL3307955","HSVEC (Human saphenous vein endothelial cells)","319","HSVEC","Homo sapiens","9606","Human saphenous vein endothelial cells","","","",""
"CHEMBL3307956","BCL1 (B-cells)","320","BCL1","Mus musculus","10090","B-cells","CVCL_0166","","",""
"CHEMBL3307957","Splenocytes (Spleen cells)","321","Splenocytes","Mus musculus","10090","Spleen cells","","","",""
"CHEMBL3307958","Panel (Carcinoma cell lines)","322","Panel (Carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307959","KB (Squamous cell carcinoma)","324","KB","Homo sapiens","9606","Squamous cell carcinoma","CVCL_0372","","CLO_0007074",""
"CHEMBL3307960","MDA-MB-231 (Breast adenocarcinoma cells)","325","MDA-MB-231","Homo sapiens","9606","Breast epithelial adenocarcinoma cells","CVCL_0062","LCL-1461","CLO_0007634","EFO_0001209"
"CHEMBL3307961","UACC-903 (Malignant melanoma cells","326","UACC-903","Homo sapiens","9606","Malignant melanoma cells","CVCL_4052","","",""
"CHEMBL3307962","RPMI-7951 (Malignant melanoma cells)","327","RPMI-7951","Homo sapiens","9606","Malignant melanoma cells","CVCL_1666","LCL-1254","CLO_0008877",""
"CHEMBL3307963","Panel renal (Carcinoma cell lines)","328","Panel renal (Carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307964","RPMI 8402 (Pre-T-lymphoblastoid cells)","329","RPMI 8402","Homo sapiens","9606","Pre-T-lymphoblastoid cells","CVCL_1667","","CLO_0008874",""
"CHEMBL3307965","LNCaP (Prostate carcinoma)","330","LNCaP","Homo sapiens","9606","Prostate carcinoma","CVCL_0395","LCL-1298","CLO_0007365","EFO_0002071"
"CHEMBL3308510","Daoy (Medulloblastoma cells)","331","Daoy","Homo sapiens","9606","Medulloblastoma cells","CVCL_1167","LCL-1576","CLO_0002699",""
"CHEMBL3307966","NCI-H630 (Colon carcinoma cells)","332","NCI-H630","Homo sapiens","9606","Colon carcinoma cells","CVCL_1572","LCL-1287","CLO_0008099","EFO_0002297"
"CHEMBL3307967","SCLC (Small cell lung carcinoma cells)","333","SCLC","","","Small cell lung carcinoma cells","","","",""
"CHEMBL3307968","SiHa (Cervical squamous cell carcinoma)","334","SiHa","Homo sapiens","9606","Cervical squamous cell carcinoma","CVCL_0032","LCL-1542","CLO_0009017","EFO_0002379"
"CHEMBL3307969","SNB-78 (Glioblastoma cells)","335","SNB-78","Homo sapiens","9606","Glioblastoma cells","CVCL_B321","","",""
"CHEMBL3307970","HFL1 (Lung fibroblast cells)","336","HFL1","Homo sapiens","9606","Lung fibroblast cells","CVCL_0298","","CLO_0003734","EFO_0005368"
"CHEMBL3307971","Osteoclasts","337","Osteoclasts","","","Osteoclasts","","","",""
"CHEMBL3307972","TF-1 (Bone marrow erythroleukemic cells)","338","TF-1","Homo sapiens","9606","Bone marrow erythroleukemic cells","CVCL_0559","LCL-1077","CLO_0009326",""
"CHEMBL3307973","N1E-115 (Neuroblastoma cells)","339","N1E-115","Mus musculus","10090","Neuroblastoma cells","CVCL_0451","","CLO_0007922",""
"CHEMBL3307974","NSCLC (Non-small cell lung carcinoma cells)","340","NSCLC","Homo sapiens","9606","Non-small cell lung carcinoma cells","","","",""
"CHEMBL3307975","OVCAR-8 (Ovarian adenocarcinoma cells)","341","OVCAR-8","Homo sapiens","9606","Ovarian adenocarcinoma cells","CVCL_1629","","","EFO_0005444"
"CHEMBL3307976","PC-12 (Adrenal phaeochromacytoma cells)","342","PC-12","Rattus norvegicus","10116","Adrenal phaeochromacytoma cells","CVCL_0481","","CLO_0008392","EFO_0001225"
"CHEMBL3307977","RAW264.7 (Monocytic-macrophage leukemia cells)","343","RAW264.7","Mus musculus","10090","Monocytic-macrophage leukemia cells","CVCL_0493","","CLO_0008753","EFO_0001231"
"CHEMBL3307978","SV-T2 (SV40-transformed BALBc/3T3 fibroblasts)","344","SV-T2","Mus musculus","10090","SV40-transformed BALBc/3T3 fibroblasts","CVCL_4554","","CLO_0009181",""
"CHEMBL3308352","5637 (Epithelial bladder carcinoma cells)","345","5637","Homo sapiens","9606","Epithelial bladder carcinoma cells","CVCL_0126","LCL-1702","CLO_0001421","EFO_0002096"
"CHEMBL3308488","CA46 (Burkitts lymphoma cells)","346","CA46","Homo sapiens","9606","Burkitts lymphoma cells","CVCL_1101","LCL-2017","CLO_0002168","EFO_0002124"
"CHEMBL3307979","Renca (Renal carcinoma cells)","348","Renca","Mus musculus","10090","Renal carcinoma cells","CVCL_2174","","",""
"CHEMBL3308363","SHP77 (Small cell lung carcinoma cells)","349","SHP77","Homo sapiens","9606","Small cell lung carcinoma cells","CVCL_1693","LCL-1823","CLO_0009013","EFO_0002328"
"CHEMBL3307980","SW1573 (Lung carcinoma cells)","350","SW1573","Homo sapiens","9606","Lung carcinoma cells","CVCL_1720","LCL-1799","CLO_0009190","EFO_0002363"
"CHEMBL3307981","L1.2 (Pre-B cells)","351","L1.2","Mus musculus","10090","Pre-B cells","CVCL_9576","","",""
"CHEMBL3307982","Panel (10 carcinoma cell lines)","352","Panel (10 carcinoma cell lines)","","","Carcinoma cell lines","","","",""
"CHEMBL3307983","mast cells (Bone-marrow mast cells)","353","mast cells","Mus musculus","10090","Bone-marrow mast cells","","","",""
"CHEMBL3307984","BNL (Hepatocellular carconima cells)","354","BNL","Mus musculus","10090","Hepatocellular carconima cells","","","",""
"CHEMBL3307985","IMR-90 (Embryonic lung fibroblast cells)","355","IMR-90","Homo sapiens","9606","Embryonic lung fibroblast cells","CVCL_0347","","CLO_0006951","EFO_0001196"
"CHEMBL3307986","Macrophages","356","Macrophages","","","Macrophages","","","",""
"CHEMBL3307987","MAT-Ly-Lu (Prostate carcinoma cells)","357","MAT-Ly-Lu","Rattus norvegicus","10116","Prostate carcinoma cells","CVCL_3848","","CLO_0007541",""
"CHEMBL3307988","Melanocytes","358","Melanocytes","","","Melanocytes","","","",""
"CHEMBL3307989","MH3924A (Hepatocarcinoma cells)","359","MH3924A","Rattus norvegicus","10116","Hepatocarcinoma cells","CVCL_5799","","",""
"CHEMBL3307990","Osteoblasts","360","Osteoblasts","","","Osteoblasts","","","",""
"CHEMBL3307991","Panc1005 (Pancreatic carcinoma cells)","361","Panc1005","Homo sapiens","9606","Pancreatic carcinoma cells","CVCL_1639","","CLO_0008380",""
"CHEMBL3308511","Panel (12 tumour cell lines)","362","Panel (12 tumour cell lines)","Homo sapiens","9606","Tumour cell lines","","","",""
"CHEMBL3307992","PT-45 (Pancreatic carcinoma cells)","363","PT-45","Homo sapiens","9606","Pancreatic carcinoma cells","CVCL_8407","","",""
"CHEMBL3307993","WRL68 (Embryonic hepatoma cells)","364","WRL68","Homo sapiens","9606","Embryonic hepatoma cells","CVCL_0581","","CLO_0009633",""
"CHEMBL3307994","ASPC1 (Pancreatic tumour cell line)","365","ASPC1","Homo sapiens","9606","Pancreatic tumour cell line","CVCL_0152","LCL-1730","CLO_0001756","EFO_0002112"
"CHEMBL3307995","4T1 (Mammary carcinoma cells)","366","4T1","Mus musculus","10090","Mammary carcinoma cells","CVCL_0125","","CLO_0001401","EFO_0002037"
"CHEMBL3307996","ARO (Anaplastic thyroid carcinoma cells)","367","ARO","Homo sapiens","9606","Anaplastic thyroid carcinoma cells","CVCL_0144","","",""
"CHEMBL3307997","BUD-8 (Fibroblast cells)","368","BUD-8","Homo sapiens","9606","Fibroblast cells","CVCL_2321","","CLO_0002051",""
"CHEMBL3307998","NCI-H295R (Adrenal cortex carcinoma cells)","370","NCI-H295R","Homo sapiens","9606","Adrenal cortex carcinoma cells","CVCL_0458","","CLO_0008082","EFO_0002289"
"CHEMBL3307999","HL (Lung cells)","371","HL","Homo sapiens","9606","Lung cells","CVCL_2492","","",""
"CHEMBL3308388","HPAC (Pancreatic adenocarcinoma)","372","HPAC","Homo sapiens","9606","Pancreatic adenocarcinoma","CVCL_3517","LCL-1735","CLO_0003814","EFO_0002197"
"CHEMBL3308000","Hs 766 (Pancreatic carcinoma cells)","373","Hs 766","Homo sapiens","9606","Pancreatic carcinoma cells","CVCL_0334","","CLO_0004102",""
"CHEMBL3308001","KHOS/NP (Osteosarcoma cells)","374","KHOS/NP","Homo sapiens","9606","Osteosarcoma cells","CVCL_2546","LCL-1425","CLO_0008725",""
"CHEMBL3308002","Lymphocytes","375","Lymphocytes","","","Lymphocytes","","","",""
"CHEMBL3308003","C2C12 (Myoblast cells)","376","C2C12","Mus musculus","10090","Myoblast cells","CVCL_0188","","CLO_0002071","EFO_0001098"
"CHEMBL3308004","CWR22R (Prostate carcinoma cells)","377","CWR22R","Homo sapiens","9606","Prostate carcinoma cells","CVCL_1045","","CLO_0001200","EFO_0002095"
"CHEMBL3308005","SK-MEL-25 (Melanoma cells)","378","SK-MEL-25","Homo sapiens","9606","Melanoma cells","CVCL_6028","","",""
"CHEMBL3308006","U-937 (Histiocytic lymphoma cells)","379","U-937","Homo sapiens","9606","Histiocytic lymphoma cells","CVCL_0007","LCL-1125","CLO_0009465","EFO_0001257"
"CHEMBL3308007","U-937/GTB (Histiocytic lymphoma cells)","380","U-937/GTB","Homo sapiens","9606","Histiocytic lymphoma cells","CVCL_U631","","",""
"CHEMBL3308008","UACC-257 (Melanoma cells)","381","UACC-257","Homo sapiens","9606","Melanoma cells","CVCL_1779","LCL-1283","","EFO_0005376"
"CHEMBL3308009","WEHI (Macrophages)","382","WEHI","Mus musculus","10090","Macrophages","","","",""
"CHEMBL3308010","WI-38 VA13 (Embryonic lung fibroblasts)","383","WI-38 VA13","Homo sapiens","9606","Embryonic lung fibroblasts","CVCL_2759","","CLO_0009599",""
"CHEMBL3308011","WIL2 (Lymphoblastoid cells)","384","WIL2","Homo sapiens","9606","Lymphoblastoid cells","CVCL_6544","","",""
"CHEMBL3308012","WIL2-NS (Lymphoblastoid cells)","385","WIL2-NS","Homo sapiens","9606","Lymphoblastoid cells","CVCL_2761","","CLO_0009604",""
"CHEMBL3308013","WISH (Amniotic epithelial cells)","386","WISH","Homo sapiens","9606","Amniotic epithelial cells","CVCL_1909","","CLO_0009609",""
"CHEMBL3308014","YOSHIDA (Sarcoma cells)","387","YOSHIDA","Rattus norvegicus","10116","Sarcoma cells","CVCL_G359","","",""
"CHEMBL3308015","2008 (Ovarian carcinoma cells)","388","2008","Homo sapiens","9606","Ovarian carcinoma cells","CVCL_0473","","",""
"CHEMBL3308016","2008/S (Ovarian carcinoma cells)","389","2008/S","Homo sapiens","9606","Ovarian carcinoma cells","","","",""
"CHEMBL3308017","Panel (56 tumour cell lines)","390","Panel (56 tumour cell lines)","","","Tumour cell lines","","","",""
"CHEMBL3308018","786-0 (Renal carcinoma cells)","391","786-0","Homo sapiens","9606","Renal carcinoma cells","CVCL_1051","","CLO_0001486",""
"CHEMBL3308019","9L (Glioma cells)","392","9L","Rattus norvegicus","10116","Glioma cells","CVCL_1928","","",""
"CHEMBL3308020","A121 (Ovarian carcinoma cells)","393","A121","Homo sapiens","9606","Ovarian carcinoma cells","CVCL_G294","","",""
"CHEMBL3308021","PBMC (Peripheral blood mononuclear cells)","394","PBMC","Homo sapiens","9606","Peripheral blood mononuclear cells","","","",""
"CHEMBL3308022","Hepatocytes","395","Hepatocyte","","","Liver","","","",""
"CHEMBL3308512","Lu1 (Lung carcinoma cells)","396","Lu1","Homo sapiens","9606","Lung carcinoma cells","","","",""
"CHEMBL3308023","LAPC4 (Prostate carcinoma cells)","397","LAPC4","Homo sapiens","9606","Prostate carcinoma cells","CVCL_4744","","","EFO_0005392"
"CHEMBL3308024","MeWo (Melanoma cells)","398","MeWo","Homo sapiens","9606","Melanoma cells","CVCL_0445","LCL-1253","CLO_0007688",""
"CHEMBL3308025","Monocytes","399","Monocytes","","","Monocytes","","","",""
"CHEMBL3308026","Thymocytes","400","Thymocytes","","","Thymocytes","","","",""
"CHEMBL3308027","Hepatocytes","401","Hepatocyte","Rattus norvegicus","10116","Liver","","","",""
"CHEMBL3308028","Hippocampal CA1 neurones","402","Hippocampal CA1 neurones","Rattus norvegicus","10116","Hippocampal CA1 neurones","","","",""
"CHEMBL3308029","Hippocampal CA3 neurones","403","Hippocampal CA3 neurones","Rattus norvegicus","10116","Hippocampal CA3 neurones","","","",""
"CHEMBL3308030","A2058 (Melanoma cells)","404","A2058","Homo sapiens","9606","Melanoma cells","CVCL_1059","LCL-1237","CLO_0001566",""
"CHEMBL3308031","Calu-1 (Non-small cell lung carcinoma cells)","405","Calu-1","Homo sapiens","9606","Non-small cell lung carcinoma cells","CVCL_0608","LCL-1580","CLO_0002191","EFO_0002151"
"CHEMBL3308032","CFPAC-1 (Pancreatic carcinoma cells)","406","CFPAC-1","Homo sapiens","9606","Pancreatic carcinoma cells","CVCL_1119","LCL-1748","CLO_0002395",""
"CHEMBL3308033","CV-1 (Kidney cells)","407","CV-1","Chlorocebus aethiops","9534","Kidney cells","CVCL_0229","","CLO_0002640",""
"CHEMBL3308034","DU-145 (Prostate carcinoma)","408","DU-145","Homo sapiens","9606","Prostate carcinoma","CVCL_0105","","CLO_0002840","EFO_0005441"
"CHEMBL3308035","HCT-8 (Ileocecal adenocarcinoma)","409","HCT-8","Homo sapiens","9606","Ileocecal adenocarcinoma","CVCL_2478","LCL-1198","CLO_0003667","EFO_0002189"
"CHEMBL3308036","S91 (Hepatoma cells)","410","S91","Mus musculus","10090","Hepatoma cells","CVCL_J817","","",""
"CHEMBL3308037","XF498 (Glioma cells)","411","XF498","Homo sapiens","9606","Glioma cells","CVCL_8928","","",""
"CHEMBL3308492","BJAB (Burkitts lymphoma cells)","412","BJAB","Homo sapiens","9606","Burkitts lymphoma cells","CVCL_5711","","","EFO_0002815"
"CHEMBL3308038","C180-13S (Ovarian carcinoma cells)","413","C180-13S","Homo sapiens","9606","Ovarian carcinoma cells","CVCL_1B28","","",""
"CHEMBL3308039","CD4+ve Th (CD4 positive Th cells)","414","CD4+ve Th","","","CD4 positive Th cells","","","",""
"CHEMBL3308040","INS1 (Insulinoma cells)","415","INS1","Rattus norvegicus","10116","Insulinoma cells","CVCL_0352","","",""
"CHEMBL3308041","ABAE (Fibroblast cells)","416","ABAE","Homo sapiens","9606","Fibroblast cells","","","",""
"CHEMBL3308513","MLF (Lung fibroblast cells)","417","MLF","Mus musculus","10090","Lung fibroblast cells","","","",""
"CHEMBL3308042","PASMC (Porcine aorta smooth muscle cells)","418","PASMC","Sus scrofa","9823","Porcine aorta smooth muscle cells","","","",""
"CHEMBL3308043","Hepatocytes","419","Hepatocyte","Homo sapiens","9606","Liver","","","",""
"CHEMBL3308044","Hippocampal neurones","420","Hippocampal neurones","Rattus norvegicus","10116","Hippocampal neurones","","","",""
"CHEMBL3308045","Peritoneal macrophage cells","421","Peritoneal macrophage cells","","","Peritoneal macrophage cells","","","",""
"CHEMBL3308046","MX1 (Breast carcinoma cells)","422","MX1","Homo sapiens","9606","Breast carcinoma cells","CVCL_4774","LCL-2072","",""
"CHEMBL3308047","Neurons","423","Neurons","","","Neurons","","","",""
"CHEMBL3308048","PMNL (Polymorphonuclear leukocytes)","424","PMNL","","","Polymorphonuclear leukocytes","","","",""
"CHEMBL3308049","NSC (Neural stem cells)","425","NSC","Rattus norvegicus","10116","Neural stem cells","","","",""
"CHEMBL3308050","W4 (Lymphoma cells)","426","W4","Mus musculus","10090","Lymphoma cells","CVCL_H588","","",""
"CHEMBL3308051","Mast cells (Mast cells)","427","Mast cells","","","Mast cells","","","",""
"CHEMBL3308052","Neutrophils","428","Neutrophils","","","Neutrophils","","","",""
"CHEMBL3308053","SUD4 (B-cells)","429","SUD4","Homo sapiens","9606","B-cells","CVCL_0539","","",""
"CHEMBL3308054","Y79 (Retinoblastoma cells)","430","Y79","Homo sapiens","9606","Retinoblastoma cells","CVCL_1893","","CLO_0009709","EFO_0002392"
"CHEMBL3308055","CNE (Nasopharyngeal carcinoma cells)","431","CNE","Homo sapiens","9606","Nasopharyngeal carcinoma cells","CVCL_6888","","",""
"CHEMBL3308056","Dendritic cells","432","Dendritic cells","","","Dendritic cells","","","",""
"CHEMBL3308514","NG108-15 (Neuroblastoma-glioma hybrid cells)","433","NG108-15","Murinae","39107","Neuroblastoma-glioma hybrid cells","CVCL_0464","","CLO_0008162",""
"CHEMBL3308057","
NCI/ADR-RES (Breast metastasis of ovarian carcinoma cells
","434","NCI/ADR-RES","Homo sapiens","9606","Breast metastasis of ovarian carcinoma cells","CVCL_1452","","",""
"CHEMBL3308058","Panel NCI-62 (62 carcinoma cell lines)","435","Panel NCI-62 (62 carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3308059","SMMC-7721 (Hepatocellular carcinoma cells)","436","SMMC-7721","Homo sapiens","9606","Hepatocellular carcinoma cells","CVCL_0534","","",""
"CHEMBL3308060","UXF1139 (Uterine carcinoma cells)","437","UXF1139","Homo sapiens","9606","Uterine carcinoma cells","","","",""
"CHEMBL3308061","JY (EBV-transformed B-lymphoblastoid cells)","438","JY","Homo sapiens","9606","EBV-transformed B-lymphoblastoid cells","CVCL_0108","","",""
"CHEMBL3308062","SK-BR-3 (Breast adenocarcinoma)","439","SK-BR-3","Homo sapiens","9606","Breast adenocarcinoma","CVCL_0033","LCL-1475","CLO_0009034","EFO_0001236"
"CHEMBL3308063","MV4-11 (Myeloid leukemia cells)","440","MV4-11","Homo sapiens","9606","Myeloid leukemia cells","CVCL_0064","","CLO_0007906","EFO_0002242"
"CHEMBL3308064","TPC1 (Papillary thyroid carinoma cells)","441","TPC1","Homo sapiens","9606","Papillary thyroid carinoma cells","CVCL_6298","","",""
"CHEMBL3308065","Fibroblasts (Fibroblast cells)","442","Fibroblasts","","","Fibroblast cells","","","",""
"CHEMBL3308066","H3396 (Breast carcinoma cells)","443","H3396","Homo sapiens","9606","Breast carcinoma cells","CVCL_D348","","",""
"CHEMBL3308068","Cortical neurones","445","Cortical neurones","","","Cortical neurones","","","",""
"CHEMBL3308069","Bcap37 (Breast carcinoma cells)","446","Bcap37","Homo sapiens","9606","Breast carcinoma cells","CVCL_0164","","",""
"CHEMBL3308070","BP8 (Ascites sarcoma cells)","447","BP8","Mus musculus","10090","Ascites sarcoma cells","CVCL_F952","","",""
"CHEMBL3308071","CAKI-2 (Renal carcinoma cells)","448","CAKI-2","Homo sapiens","9606","Renal carcinoma cells","CVCL_0235","","CLO_0002177","EFO_0002150"
"CHEMBL3308072","CHO (Ovarian cells)","449","CHO","Cricetulus griseus","10029","Ovarian cells","CVCL_0213","","CLO_0002421",""
"CHEMBL3308073","COR-L23 (Lung carcinoma cells)","450","COR-L23","Homo sapiens","9606","Lung carcinoma cells","CVCL_1139","LCL-1780","CLO_0002585","EFO_0002142"
"CHEMBL3308074","HCC 2998 (Colon adenocarcinoma cells)","451","HCC 2998","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_1266","","","EFO_0005370"
"CHEMBL3308075","AEC (Aortic endothelial cells)","452","AEC","","","Aortic endothelial cells","","","",""
"CHEMBL3308076","1A9/ptx-22 (Ovarian adenocarcinoma cells)","454","1A9/ptx-22","Homo sapiens","9606","Ovarian adenocarcinoma cells","CVCL_H621","","",""
"CHEMBL3308077","A-375 (Malignant melanoma cells)","455","A-375","Homo sapiens","9606","Malignant melanoma cells","CVCL_0132","LCL-1235","CLO_0001582","EFO_0002103"
"CHEMBL3308078","AGS (Gastric adenocarcinoma cells)","456","AGS","Homo sapiens","9606","Gastric adenocarcinoma cells","CVCL_0139","LCL-1893","CLO_0001686","EFO_0002109"
